Product code,Station number,Year,Month,Day,Maximum temperature (Degree F),Days of accumulation of maximum temperature,Quality
IDCJAC0010,66062,2001,3,17,80.29329799884913,1.0,Y
IDCJAC0010,66062,2001,3,18,71.6055771270865,1.0,Y
IDCJAC0010,66062,2001,3,19,76.6342203259288,1.0,Y
IDCJAC0010,66062,2001,3,20,69.06740255051683,1.0,Y
IDCJAC0010,66062,2001,3,21,78.20191361003931,1.0,Y
IDCJAC0010,66062,2001,3,22,85.11856879693171,1.0,Y
IDCJAC0010,66062,2001,3,23,66.20215754141175,1.0,Y
IDCJAC0010,66062,2001,3,24,72.36306935908648,1.0,Y
IDCJAC0010,66062,2001,3,25,80.18467830218067,1.0,Y
IDCJAC0010,66062,2001,3,26,90.71823846787132,1.0,Y
IDCJAC0010,66062,2001,3,27,78.94032300490058,1.0,Y
IDCJAC0010,66062,2001,3,28,72.35280971709804,1.0,Y
IDCJAC0010,66062,2001,3,29,75.25711211065062,1.0,Y
IDCJAC0010,66062,2001,3,30,69.86573304818485,1.0,Y
IDCJAC0010,66062,2001,3,31,80.02565930190899,1.0,Y
IDCJAC0010,66062,2001,4,1,81.23052508571335,1.0,Y
IDCJAC0010,66062,2001,4,2,83.0313985513268,1.0,Y
IDCJAC0010,66062,2001,4,3,74.34962136085844,1.0,Y
IDCJAC0010,66062,2001,4,4,71.96237419814447,1.0,Y
IDCJAC0010,66062,2001,4,5,83.47483005227595,1.0,Y
IDCJAC0010,66062,2001,4,6,82.90411296948943,1.0,Y
IDCJAC0010,66062,2001,4,7,71.06062866366344,1.0,Y
IDCJAC0010,66062,2001,4,8,74.12217550796495,1.0,Y
IDCJAC0010,66062,2001,4,9,79.9476108944004,1.0,Y
IDCJAC0010,66062,2001,4,10,74.73881935967401,1.0,Y
IDCJAC0010,66062,2001,4,11,76.15822207694632,1.0,Y
IDCJAC0010,66062,2001,4,12,68.65448002074478,1.0,Y
IDCJAC0010,66062,2001,4,13,70.38838989954061,1.0,Y
IDCJAC0010,66062,2001,4,14,75.54282039047621,1.0,Y
IDCJAC0010,66062,2001,4,15,72.5061184965468,1.0,Y
IDCJAC0010,66062,2001,4,16,70.25991913378627,1.0,Y
IDCJAC0010,66062,2001,4,17,74.42927994190902,1.0,Y
IDCJAC0010,66062,2001,4,18,71.6122900533038,1.0,Y
IDCJAC0010,66062,2001,4,19,76.14034138219172,1.0,Y
IDCJAC0010,66062,2001,4,20,80.96247327772721,1.0,Y
IDCJAC0010,66062,2001,4,21,74.49367102058328,1.0,Y
IDCJAC0010,66062,2001,4,22,73.86958435641742,1.0,Y
IDCJAC0010,66062,2001,4,23,81.36849120333508,1.0,Y
IDCJAC0010,66062,2001,4,24,79.66761682413777,1.0,Y
IDCJAC0010,66062,2001,4,25,79.99003652478495,1.0,Y
IDCJAC0010,66062,2001,4,26,63.396462136443716,1.0,Y
IDCJAC0010,66062,2001,4,27,73.75847376937688,1.0,Y
IDCJAC0010,66062,2001,4,28,73.14130038555334,1.0,Y
IDCJAC0010,66062,2001,4,29,71.87208059508043,1.0,Y
IDCJAC0010,66062,2001,4,30,81.26795291901827,1.0,Y
IDCJAC0010,66062,2001,5,1,73.28271067348655,1.0,Y
IDCJAC0010,66062,2001,5,2,69.0480479608097,1.0,Y
IDCJAC0010,66062,2001,5,3,77.23084047993933,1.0,Y
IDCJAC0010,66062,2001,5,4,75.96192990029847,1.0,Y
IDCJAC0010,66062,2001,5,5,71.38786333093886,1.0,Y
IDCJAC0010,66062,2001,5,6,81.08938346376537,1.0,Y
IDCJAC0010,66062,2001,5,7,78.65441348232525,1.0,Y
IDCJAC0010,66062,2001,5,8,78.63829023604377,1.0,Y
IDCJAC0010,66062,2001,5,9,78.41983202448556,1.0,Y
IDCJAC0010,66062,2001,5,10,81.44797283187886,1.0,Y
IDCJAC0010,66062,2001,5,11,75.22297173017881,1.0,Y
IDCJAC0010,66062,2001,5,12,69.79221825832221,1.0,Y
IDCJAC0010,66062,2001,5,13,74.96389892305166,1.0,Y
IDCJAC0010,66062,2001,5,14,67.72188205975627,1.0,Y
IDCJAC0010,66062,2001,5,15,70.68971476311556,1.0,Y
IDCJAC0010,66062,2001,5,16,84.09537890405153,1.0,Y
IDCJAC0010,66062,2001,5,17,70.49707828618351,1.0,Y
IDCJAC0010,66062,2001,5,18,70.13025279345138,1.0,Y
IDCJAC0010,66062,2001,5,19,79.34811113593707,1.0,Y
IDCJAC0010,66062,2001,5,20,80.31605864028738,1.0,Y
IDCJAC0010,66062,2001,5,21,67.66844615254156,1.0,Y
IDCJAC0010,66062,2001,5,22,77.24391927911145,1.0,Y
IDCJAC0010,66062,2001,5,23,73.25803498519761,1.0,Y
IDCJAC0010,66062,2001,5,24,77.65288565019384,1.0,Y
IDCJAC0010,66062,2001,5,25,74.48663403005256,1.0,Y
IDCJAC0010,66062,2001,5,26,69.17198650889583,1.0,Y
IDCJAC0010,66062,2001,5,27,73.59321302978002,1.0,Y
IDCJAC0010,66062,2001,5,28,79.12893820667405,1.0,Y
IDCJAC0010,66062,2001,5,29,85.71852412343509,1.0,Y
IDCJAC0010,66062,2001,5,30,77.94924741694084,1.0,Y
IDCJAC0010,66062,2001,5,31,74.04537047349572,1.0,Y
IDCJAC0010,66062,2001,6,1,70.10176242486148,1.0,Y
IDCJAC0010,66062,2001,6,2,75.2077410021076,1.0,Y
IDCJAC0010,66062,2001,6,3,74.10778370385404,1.0,Y
IDCJAC0010,66062,2001,6,4,77.52889536106768,1.0,Y
IDCJAC0010,66062,2001,6,5,75.70187457790021,1.0,Y
IDCJAC0010,66062,2001,6,6,78.39789854393977,1.0,Y
IDCJAC0010,66062,2001,6,7,74.20147316263093,1.0,Y
IDCJAC0010,66062,2001,6,8,84.54558548780673,1.0,Y
IDCJAC0010,66062,2001,6,9,78.91910941350739,1.0,Y
IDCJAC0010,66062,2001,6,10,72.46652779339752,1.0,Y
IDCJAC0010,66062,2001,6,11,81.00555341932187,1.0,Y
IDCJAC0010,66062,2001,6,12,70.21994733073869,1.0,Y
IDCJAC0010,66062,2001,6,13,71.7265973843995,1.0,Y
IDCJAC0010,66062,2001,6,14,71.99506677347686,1.0,Y
IDCJAC0010,66062,2001,6,15,82.64189663769277,1.0,Y
IDCJAC0010,66062,2001,6,16,75.1062409061346,1.0,Y
IDCJAC0010,66062,2001,6,17,72.85656946971154,1.0,Y
IDCJAC0010,66062,2001,6,18,76.8205193051575,1.0,Y
IDCJAC0010,66062,2001,6,19,78.71034048341829,1.0,Y
IDCJAC0010,66062,2001,6,20,83.94590696087579,1.0,Y
IDCJAC0010,66062,2001,6,21,68.5150411336187,1.0,Y
IDCJAC0010,66062,2001,6,22,82.31656393061766,1.0,Y
IDCJAC0010,66062,2001,6,23,65.66327504901909,1.0,Y
IDCJAC0010,66062,2001,6,24,80.53143113186798,1.0,Y
IDCJAC0010,66062,2001,6,25,81.81640966002702,1.0,Y
IDCJAC0010,66062,2001,6,26,82.07534822634109,1.0,Y
IDCJAC0010,66062,2001,6,27,78.84419008732232,1.0,Y
IDCJAC0010,66062,2001,6,28,70.67448586124156,1.0,Y
IDCJAC0010,66062,2001,6,29,79.73539738827493,1.0,Y
IDCJAC0010,66062,2001,6,30,70.66246952347285,1.0,Y
IDCJAC0010,66062,2001,7,1,71.30651110647713,1.0,Y
IDCJAC0010,66062,2001,7,2,73.7186736537666,1.0,Y
IDCJAC0010,66062,2001,7,3,74.16924481021248,1.0,Y
IDCJAC0010,66062,2001,7,4,77.2035161251611,1.0,Y
IDCJAC0010,66062,2001,7,5,72.52299745438778,1.0,Y
IDCJAC0010,66062,2001,7,6,77.64847772658204,1.0,Y
IDCJAC0010,66062,2001,7,7,69.13840637157998,1.0,Y
IDCJAC0010,66062,2001,7,8,76.19406761318005,1.0,Y
IDCJAC0010,66062,2001,7,9,74.6377137088051,1.0,Y
IDCJAC0010,66062,2001,7,10,81.06914562774995,1.0,Y
IDCJAC0010,66062,2001,7,11,81.57235832945412,1.0,Y
IDCJAC0010,66062,2001,7,12,75.15020577754345,1.0,Y
IDCJAC0010,66062,2001,7,13,66.20256605554593,1.0,Y
IDCJAC0010,66062,2001,7,14,68.62864009501284,1.0,Y
IDCJAC0010,66062,2001,7,15,81.61872090216552,1.0,Y
IDCJAC0010,66062,2001,7,16,75.2832165317888,1.0,Y
IDCJAC0010,66062,2001,7,17,84.74577331358934,1.0,Y
IDCJAC0010,66062,2001,7,18,80.4834647530424,1.0,Y
IDCJAC0010,66062,2001,7,19,77.2758561354528,1.0,Y
IDCJAC0010,66062,2001,7,20,76.64274881003931,1.0,Y
IDCJAC0010,66062,2001,7,21,70.25554767090101,1.0,Y
IDCJAC0010,66062,2001,7,22,72.8434302345588,1.0,Y
IDCJAC0010,66062,2001,7,23,78.08138394565492,1.0,Y
IDCJAC0010,66062,2001,7,24,74.27457120304119,1.0,Y
IDCJAC0010,66062,2001,7,25,78.34140213012283,1.0,Y
IDCJAC0010,66062,2001,7,26,81.14619187306734,1.0,Y
IDCJAC0010,66062,2001,7,27,75.10171794228967,1.0,Y
IDCJAC0010,66062,2001,7,28,73.84228063317737,1.0,Y
IDCJAC0010,66062,2001,7,29,71.51846177050888,1.0,Y
IDCJAC0010,66062,2001,7,30,80.17442988336931,1.0,Y
IDCJAC0010,66062,2001,7,31,79.76750143260962,1.0,Y
IDCJAC0010,66062,2001,8,1,86.93539541546268,1.0,Y
IDCJAC0010,66062,2001,8,2,76.88429795637606,1.0,Y
IDCJAC0010,66062,2001,8,3,75.51680875329525,1.0,Y
IDCJAC0010,66062,2001,8,4,78.33662858056351,1.0,Y
IDCJAC0010,66062,2001,8,5,74.56022486160609,1.0,Y
IDCJAC0010,66062,2001,8,6,71.57342169135738,1.0,Y
IDCJAC0010,66062,2001,8,7,76.44390196107884,1.0,Y
IDCJAC0010,66062,2001,8,8,78.28905820295861,1.0,Y
IDCJAC0010,66062,2001,8,9,78.62046160698068,1.0,Y
IDCJAC0010,66062,2001,8,10,78.22033263387209,1.0,Y
IDCJAC0010,66062,2001,8,11,81.31944470895539,1.0,Y
IDCJAC0010,66062,2001,8,12,78.60259898329342,1.0,Y
IDCJAC0010,66062,2001,8,13,77.35300286632243,1.0,Y
IDCJAC0010,66062,2001,8,14,69.67206979667603,1.0,Y
IDCJAC0010,66062,2001,8,15,77.22939337945365,1.0,Y
IDCJAC0010,66062,2001,8,16,75.14574681130087,1.0,Y
IDCJAC0010,66062,2001,8,17,70.39192842007175,1.0,Y
IDCJAC0010,66062,2001,8,18,78.50434996648983,1.0,Y
IDCJAC0010,66062,2001,8,19,78.59098588344251,1.0,Y
IDCJAC0010,66062,2001,8,20,78.12701823365742,1.0,Y
IDCJAC0010,66062,2001,8,21,78.77797476379716,1.0,Y
IDCJAC0010,66062,2001,8,22,76.61956824399908,1.0,Y
IDCJAC0010,66062,2001,8,23,74.76636115825663,1.0,Y
IDCJAC0010,66062,2001,8,24,84.85021388303421,1.0,Y
IDCJAC0010,66062,2001,8,25,76.7411767814491,1.0,Y
IDCJAC0010,66062,2001,8,26,63.28709109790209,1.0,Y
IDCJAC0010,66062,2001,8,27,63.861447088937354,1.0,Y
IDCJAC0010,66062,2001,8,28,82.02471864206981,1.0,Y
IDCJAC0010,66062,2001,8,29,66.83002167479475,1.0,Y
IDCJAC0010,66062,2001,8,30,73.27831896931895,1.0,Y
IDCJAC0010,66062,2001,8,31,69.9209782661954,1.0,Y
IDCJAC0010,66062,2001,9,1,74.48713696606542,1.0,Y
IDCJAC0010,66062,2001,9,2,77.93054979086156,1.0,Y
IDCJAC0010,66062,2001,9,3,72.67671682909496,1.0,Y
IDCJAC0010,66062,2001,9,4,71.92195974597901,1.0,Y
IDCJAC0010,66062,2001,9,5,79.64640508059409,1.0,Y
IDCJAC0010,66062,2001,9,6,89.15939973989387,1.0,Y
IDCJAC0010,66062,2001,9,7,78.70212576927501,1.0,Y
IDCJAC0010,66062,2001,9,8,71.42988352340655,1.0,Y
IDCJAC0010,66062,2001,9,9,80.35569092530889,1.0,Y
IDCJAC0010,66062,2001,9,10,84.7206919666527,1.0,Y
IDCJAC0010,66062,2001,9,11,81.3167149265052,1.0,Y
IDCJAC0010,66062,2001,9,12,68.28143930524435,1.0,Y
IDCJAC0010,66062,2001,9,13,78.6422412656784,1.0,Y
IDCJAC0010,66062,2001,9,14,73.70480726844559,1.0,Y
IDCJAC0010,66062,2001,9,15,76.26258010174796,1.0,Y
IDCJAC0010,66062,2001,9,16,74.12925693175671,1.0,Y
IDCJAC0010,66062,2001,9,17,79.7137451543038,1.0,Y
IDCJAC0010,66062,2001,9,18,74.23525553039873,1.0,Y
IDCJAC0010,66062,2001,9,19,83.08916046367726,1.0,Y
IDCJAC0010,66062,2001,9,20,75.9851477514273,1.0,Y
IDCJAC0010,66062,2001,9,21,74.88260838599147,1.0,Y
IDCJAC0010,66062,2001,9,22,78.85887121566742,1.0,Y
IDCJAC0010,66062,2001,9,23,77.78604950877323,1.0,Y
IDCJAC0010,66062,2001,9,24,79.00208858100751,1.0,Y
IDCJAC0010,66062,2001,9,25,75.33381645788221,1.0,Y
IDCJAC0010,66062,2001,9,26,82.67248057109309,1.0,Y
IDCJAC0010,66062,2001,9,27,80.95132018464008,1.0,Y
IDCJAC0010,66062,2001,9,28,75.93862549860569,1.0,Y
IDCJAC0010,66062,2001,9,29,80.11338578614506,1.0,Y
IDCJAC0010,66062,2001,9,30,74.68497472117961,1.0,Y
IDCJAC0010,66062,2001,10,1,78.85133632947827,1.0,Y
IDCJAC0010,66062,2001,10,2,80.12658788595002,1.0,Y
IDCJAC0010,66062,2001,10,3,77.24858247836985,1.0,Y
IDCJAC0010,66062,2001,10,4,71.89934771216056,1.0,Y
IDCJAC0010,66062,2001,10,5,70.0328170617034,1.0,Y
IDCJAC0010,66062,2001,10,6,77.46746980344288,1.0,Y
IDCJAC0010,66062,2001,10,7,72.38066520713404,1.0,Y
IDCJAC0010,66062,2001,10,8,81.27162403836881,1.0,Y
IDCJAC0010,66062,2001,10,9,68.45617838853538,1.0,Y
IDCJAC0010,66062,2001,10,10,82.58619864305557,1.0,Y
IDCJAC0010,66062,2001,10,11,76.25483002089278,1.0,Y
IDCJAC0010,66062,2001,10,12,71.72861319395851,1.0,Y
IDCJAC0010,66062,2001,10,13,73.74328189654238,1.0,Y
IDCJAC0010,66062,2001,10,14,74.98211996205437,1.0,Y
IDCJAC0010,66062,2001,10,15,78.41513040268077,1.0,Y
IDCJAC0010,66062,2001,10,16,69.87374893252021,1.0,Y
IDCJAC0010,66062,2001,10,17,71.20453546811153,1.0,Y
IDCJAC0010,66062,2001,10,18,74.37869930793084,1.0,Y
IDCJAC0010,66062,2001,10,19,75.84636122078959,1.0,Y
IDCJAC0010,66062,2001,10,20,79.58247243946288,1.0,Y
IDCJAC0010,66062,2001,10,21,77.34616532497506,1.0,Y
IDCJAC0010,66062,2001,10,22,74.05258269511818,1.0,Y
IDCJAC0010,66062,2001,10,23,77.18225156748818,1.0,Y
IDCJAC0010,66062,2001,10,24,76.82741980929181,1.0,Y
IDCJAC0010,66062,2001,10,25,74.74134735254576,1.0,Y
IDCJAC0010,66062,2001,10,26,76.58131182881684,1.0,Y
IDCJAC0010,66062,2001,10,27,65.24232658252903,1.0,Y
IDCJAC0010,66062,2001,10,28,80.66742440075765,1.0,Y
IDCJAC0010,66062,2001,10,29,78.73975095548296,1.0,Y
IDCJAC0010,66062,2001,10,30,83.48991087934984,1.0,Y
IDCJAC0010,66062,2001,10,31,71.94525159382832,1.0,Y
IDCJAC0010,66062,2001,11,1,78.85749983750476,1.0,Y
IDCJAC0010,66062,2001,11,2,66.47508376461528,1.0,Y
IDCJAC0010,66062,2001,11,3,67.17184520144609,1.0,Y
IDCJAC0010,66062,2001,11,4,74.81526049535451,1.0,Y
IDCJAC0010,66062,2001,11,5,73.10666658186665,1.0,Y
IDCJAC0010,66062,2001,11,6,81.23669888282603,1.0,Y
IDCJAC0010,66062,2001,11,7,81.89171996876395,1.0,Y
IDCJAC0010,66062,2001,11,8,82.41815896751656,1.0,Y
IDCJAC0010,66062,2001,11,9,78.98945549559375,1.0,Y
IDCJAC0010,66062,2001,11,10,79.20504738514143,1.0,Y
IDCJAC0010,66062,2001,11,11,69.5915082484198,1.0,Y
IDCJAC0010,66062,2001,11,12,82.9985094893437,1.0,Y
IDCJAC0010,66062,2001,11,13,82.25946068060189,1.0,Y
IDCJAC0010,66062,2001,11,14,69.10029740575821,1.0,Y
IDCJAC0010,66062,2001,11,15,78.34023542354244,1.0,Y
IDCJAC0010,66062,2001,11,16,73.26643045587224,1.0,Y
IDCJAC0010,66062,2001,11,17,85.24807619564447,1.0,Y
IDCJAC0010,66062,2001,11,18,71.12493844301518,1.0,Y
IDCJAC0010,66062,2001,11,19,76.46295743263563,1.0,Y
IDCJAC0010,66062,2001,11,20,76.9298456223637,1.0,Y
IDCJAC0010,66062,2001,11,21,75.73322503390241,1.0,Y
IDCJAC0010,66062,2001,11,22,86.7417787786648,1.0,Y
IDCJAC0010,66062,2001,11,23,84.45526566619019,1.0,Y
IDCJAC0010,66062,2001,11,24,67.81198682703953,1.0,Y
IDCJAC0010,66062,2001,11,25,78.4356204253313,1.0,Y
IDCJAC0010,66062,2001,11,26,75.94324993351954,1.0,Y
IDCJAC0010,66062,2001,11,27,80.17145991096844,1.0,Y
IDCJAC0010,66062,2001,11,28,77.06448013790923,1.0,Y
IDCJAC0010,66062,2001,11,29,71.93696311590422,1.0,Y
IDCJAC0010,66062,2001,11,30,70.81252796509266,1.0,Y
IDCJAC0010,66062,2001,12,1,73.9904670189762,1.0,Y
IDCJAC0010,66062,2001,12,2,75.39730839269816,1.0,Y
IDCJAC0010,66062,2001,12,3,76.96953860723501,1.0,Y
IDCJAC0010,66062,2001,12,4,73.1472187811721,1.0,Y
IDCJAC0010,66062,2001,12,5,84.52986897022838,1.0,Y
IDCJAC0010,66062,2001,12,6,78.67627259137814,1.0,Y
IDCJAC0010,66062,2001,12,7,80.36978639633371,1.0,Y
IDCJAC0010,66062,2001,12,8,75.30634788469443,1.0,Y
IDCJAC0010,66062,2001,12,9,70.81236671264675,1.0,Y
IDCJAC0010,66062,2001,12,10,80.41670403478774,1.0,Y
IDCJAC0010,66062,2001,12,11,71.03267793951626,1.0,Y
IDCJAC0010,66062,2001,12,12,65.88593020849704,1.0,Y
IDCJAC0010,66062,2001,12,13,78.82811510704747,1.0,Y
IDCJAC0010,66062,2001,12,14,72.22193421649065,1.0,Y
IDCJAC0010,66062,2001,12,15,74.32869249176639,1.0,Y
IDCJAC0010,66062,2001,12,16,79.46994531109002,1.0,Y
IDCJAC0010,66062,2001,12,17,71.3481049176436,1.0,Y
IDCJAC0010,66062,2001,12,18,67.9889654758188,1.0,Y
IDCJAC0010,66062,2001,12,19,82.09711821090953,1.0,Y
IDCJAC0010,66062,2001,12,20,75.70845720267567,1.0,Y
IDCJAC0010,66062,2001,12,21,82.28672271386642,1.0,Y
IDCJAC0010,66062,2001,12,22,79.13066450623057,1.0,Y
IDCJAC0010,66062,2001,12,23,79.27823480142,1.0,Y
IDCJAC0010,66062,2001,12,24,76.81717505742745,1.0,Y
IDCJAC0010,66062,2001,12,25,76.81303334894007,1.0,Y
IDCJAC0010,66062,2001,12,26,81.67255383605256,1.0,Y
IDCJAC0010,66062,2001,12,27,80.07235989243696,1.0,Y
IDCJAC0010,66062,2001,12,28,73.0548853032722,1.0,Y
IDCJAC0010,66062,2001,12,29,78.46500415383635,1.0,Y
IDCJAC0010,66062,2001,12,30,72.90328288653131,1.0,Y
IDCJAC0010,66062,2001,12,31,74.43696975566408,1.0,Y
IDCJAC0010,66062,2002,1,1,78.84191438820392,1.0,Y
IDCJAC0010,66062,2002,1,2,72.82781015923511,1.0,Y
IDCJAC0010,66062,2002,1,3,76.73806460262928,1.0,Y
IDCJAC0010,66062,2002,1,4,77.90051255611901,1.0,Y
IDCJAC0010,66062,2002,1,5,74.30332839689721,1.0,Y
IDCJAC0010,66062,2002,1,6,79.59841908697945,1.0,Y
IDCJAC0010,66062,2002,1,7,73.8026714268256,1.0,Y
IDCJAC0010,66062,2002,1,8,80.71315274493354,1.0,Y
IDCJAC0010,66062,2002,1,9,76.65347971956184,1.0,Y
IDCJAC0010,66062,2002,1,10,76.86422934952337,1.0,Y
IDCJAC0010,66062,2002,1,11,71.50622560756007,1.0,Y
IDCJAC0010,66062,2002,1,12,74.82688097136614,1.0,Y
IDCJAC0010,66062,2002,1,13,76.97428207625555,1.0,Y
IDCJAC0010,66062,2002,1,14,81.12210403582489,1.0,Y
IDCJAC0010,66062,2002,1,15,74.39157831435077,1.0,Y
IDCJAC0010,66062,2002,1,16,81.10354474162047,1.0,Y
IDCJAC0010,66062,2002,1,17,72.22189207446561,1.0,Y
IDCJAC0010,66062,2002,1,18,77.67081483700852,1.0,Y
IDCJAC0010,66062,2002,1,19,73.46612010837566,1.0,Y
IDCJAC0010,66062,2002,1,20,83.72084595573494,1.0,Y
IDCJAC0010,66062,2002,1,21,82.81837554886629,1.0,Y
IDCJAC0010,66062,2002,1,22,77.42853377921863,1.0,Y
IDCJAC0010,66062,2002,1,23,73.32463948091386,1.0,Y
IDCJAC0010,66062,2002,1,24,68.41512931559647,1.0,Y
IDCJAC0010,66062,2002,1,25,77.89145457324665,1.0,Y
IDCJAC0010,66062,2002,1,26,77.03768745767633,1.0,Y
IDCJAC0010,66062,2002,1,27,80.2907990607566,1.0,Y
IDCJAC0010,66062,2002,1,28,68.6681877554101,1.0,Y
IDCJAC0010,66062,2002,1,29,76.7075963603457,1.0,Y
IDCJAC0010,66062,2002,1,30,78.14492885246219,1.0,Y
IDCJAC0010,66062,2002,1,31,71.49014723968088,1.0,Y
IDCJAC0010,66062,2002,2,1,76.58262771515992,1.0,Y
IDCJAC0010,66062,2002,2,2,72.3652550654624,1.0,Y
IDCJAC0010,66062,2002,2,3,71.87323181961052,1.0,Y
IDCJAC0010,66062,2002,2,4,73.34697407887944,1.0,Y
IDCJAC0010,66062,2002,2,5,74.66950825082307,1.0,Y
IDCJAC0010,66062,2002,2,6,82.19367438625282,1.0,Y
IDCJAC0010,66062,2002,2,7,74.39114322479494,1.0,Y
IDCJAC0010,66062,2002,2,8,71.77074342952659,1.0,Y
IDCJAC0010,66062,2002,2,9,80.06445164724632,1.0,Y
IDCJAC0010,66062,2002,2,10,81.13844369028892,1.0,Y
IDCJAC0010,66062,2002,2,11,80.09723945799922,1.0,Y
IDCJAC0010,66062,2002,2,12,82.84633652737719,1.0,Y
IDCJAC0010,66062,2002,2,13,76.96129820645201,1.0,Y
IDCJAC0010,66062,2002,2,14,76.77803073795961,1.0,Y
IDCJAC0010,66062,2002,2,15,72.48062579289414,1.0,Y
IDCJAC0010,66062,2002,2,16,82.99509330777917,1.0,Y
IDCJAC0010,66062,2002,2,17,75.53918008539277,1.0,Y
IDCJAC0010,66062,2002,2,18,74.48213538879342,1.0,Y
IDCJAC0010,66062,2002,2,19,74.03495977409987,1.0,Y
IDCJAC0010,66062,2002,2,20,79.1828678767005,1.0,Y
IDCJAC0010,66062,2002,2,21,76.4177248326769,1.0,Y
IDCJAC0010,66062,2002,2,22,76.94750871446527,1.0,Y
IDCJAC0010,66062,2002,2,23,74.37732535962488,1.0,Y
IDCJAC0010,66062,2002,2,24,75.00849799295226,1.0,Y
IDCJAC0010,66062,2002,2,25,75.25967191865058,1.0,Y
IDCJAC0010,66062,2002,2,26,83.10785256003993,1.0,Y
IDCJAC0010,66062,2002,2,27,66.99384185327351,1.0,Y
IDCJAC0010,66062,2002,2,28,78.24095656115924,1.0,Y
IDCJAC0010,66062,2002,3,1,81.4408117258778,1.0,Y
IDCJAC0010,66062,2002,3,2,66.80735921680278,1.0,Y
IDCJAC0010,66062,2002,3,3,75.64260709870878,1.0,Y
IDCJAC0010,66062,2002,3,4,80.91055392991309,1.0,Y
IDCJAC0010,66062,2002,3,5,72.23515633783659,1.0,Y
IDCJAC0010,66062,2002,3,6,77.34270495368594,1.0,Y
IDCJAC0010,66062,2002,3,7,71.34011084841241,1.0,Y
IDCJAC0010,66062,2002,3,8,76.16542608056672,1.0,Y
IDCJAC0010,66062,2002,3,9,82.38794488696769,1.0,Y
IDCJAC0010,66062,2002,3,10,84.47805608315956,1.0,Y
IDCJAC0010,66062,2002,3,11,77.27618342368393,1.0,Y
IDCJAC0010,66062,2002,3,12,69.60517326105973,1.0,Y
IDCJAC0010,66062,2002,3,13,74.44764356498325,1.0,Y
IDCJAC0010,66062,2002,3,14,66.93415356057305,1.0,Y
IDCJAC0010,66062,2002,3,15,74.5300683930877,1.0,Y
IDCJAC0010,66062,2002,3,16,80.8234918626966,1.0,Y
IDCJAC0010,66062,2002,3,17,69.1855868836244,1.0,Y
IDCJAC0010,66062,2002,3,18,74.9646307859377,1.0,Y
IDCJAC0010,66062,2002,3,19,71.91906084191623,1.0,Y
IDCJAC0010,66062,2002,3,20,84.96844593463469,1.0,Y
IDCJAC0010,66062,2002,3,21,77.99343244927238,1.0,Y
IDCJAC0010,66062,2002,3,22,80.2518692307284,1.0,Y
IDCJAC0010,66062,2002,3,23,77.4629781297206,1.0,Y
IDCJAC0010,66062,2002,3,24,79.80491919298015,1.0,Y
IDCJAC0010,66062,2002,3,25,81.40320434433079,1.0,Y
IDCJAC0010,66062,2002,3,26,76.19151228779829,1.0,Y
IDCJAC0010,66062,2002,3,27,73.34406882197621,1.0,Y
IDCJAC0010,66062,2002,3,28,71.32378442689102,1.0,Y
IDCJAC0010,66062,2002,3,29,84.79365890431966,1.0,Y
IDCJAC0010,66062,2002,3,30,80.10339326010822,1.0,Y
IDCJAC0010,66062,2002,3,31,64.88399022721721,1.0,Y
IDCJAC0010,66062,2002,4,1,74.7768811977323,1.0,Y
IDCJAC0010,66062,2002,4,2,78.08041802417108,1.0,Y
IDCJAC0010,66062,2002,4,3,84.36128077507239,1.0,Y
IDCJAC0010,66062,2002,4,4,70.48662174752013,1.0,Y
IDCJAC0010,66062,2002,4,5,78.13175369878397,1.0,Y
IDCJAC0010,66062,2002,4,6,74.001349570751,1.0,Y
IDCJAC0010,66062,2002,4,7,70.01534348409831,1.0,Y
IDCJAC0010,66062,2002,4,8,82.72714927599841,1.0,Y
IDCJAC0010,66062,2002,4,9,71.17914854712282,1.0,Y
IDCJAC0010,66062,2002,4,10,80.85391942234301,1.0,Y
IDCJAC0010,66062,2002,4,11,68.02707719699134,1.0,Y
IDCJAC0010,66062,2002,4,12,73.54993307682889,1.0,Y
IDCJAC0010,66062,2002,4,13,78.86016947039738,1.0,Y
IDCJAC0010,66062,2002,4,14,79.58388646990139,1.0,Y
IDCJAC0010,66062,2002,4,15,78.18440977107804,1.0,Y
IDCJAC0010,66062,2002,4,16,80.92709389897628,1.0,Y
IDCJAC0010,66062,2002,4,17,74.55699326728018,1.0,Y
IDCJAC0010,66062,2002,4,18,82.96193738865972,1.0,Y
IDCJAC0010,66062,2002,4,19,77.78308561400976,1.0,Y
IDCJAC0010,66062,2002,4,20,79.67403343478006,1.0,Y
IDCJAC0010,66062,2002,4,21,77.81796091502468,1.0,Y
IDCJAC0010,66062,2002,4,22,78.4571802175458,1.0,Y
IDCJAC0010,66062,2002,4,23,70.99427135051315,1.0,Y
IDCJAC0010,66062,2002,4,24,71.29173366765404,1.0,Y
IDCJAC0010,66062,2002,4,25,73.29408651267235,1.0,Y
IDCJAC0010,66062,2002,4,26,78.57158340341793,1.0,Y
IDCJAC0010,66062,2002,4,27,73.05693313122539,1.0,Y
IDCJAC0010,66062,2002,4,28,74.51962066055484,1.0,Y
IDCJAC0010,66062,2002,4,29,75.63679422012451,1.0,Y
IDCJAC0010,66062,2002,4,30,83.08935644481785,1.0,Y
