Product code,Station number,Year,Month,Day,Minimum temperature (Degree F),Days of accumulation of minimum temperature,Quality
IDCJAC0011,66062,2004,7,18,54.96699044694703,1.0,Y
IDCJAC0011,66062,2004,7,19,64.19666096047374,1.0,Y
IDCJAC0011,66062,2004,7,20,65.58582448486683,1.0,Y
IDCJAC0011,66062,2004,7,21,56.17966730408176,1.0,Y
IDCJAC0011,66062,2004,7,22,63.79584179852178,1.0,Y
IDCJAC0011,66062,2004,7,23,64.29686148620299,1.0,Y
IDCJAC0011,66062,2004,7,24,59.94720339581344,1.0,Y
IDCJAC0011,66062,2004,7,25,67.4883319293318,1.0,Y
IDCJAC0011,66062,2004,7,26,68.21493976246933,1.0,Y
IDCJAC0011,66062,2004,7,27,57.17376712946926,1.0,Y
IDCJAC0011,66062,2004,7,28,62.350960743688724,1.0,Y
IDCJAC0011,66062,2004,7,29,62.658119298283445,1.0,Y
IDCJAC0011,66062,2004,7,30,64.48493587996701,1.0,Y
IDCJAC0011,66062,2004,7,31,62.69230442558691,1.0,Y
IDCJAC0011,66062,2004,8,1,64.76521440225645,1.0,Y
IDCJAC0011,66062,2004,8,2,61.71901496757401,1.0,Y
IDCJAC0011,66062,2004,8,3,71.86388888561588,1.0,Y
IDCJAC0011,66062,2004,8,4,60.19877598918055,1.0,Y
IDCJAC0011,66062,2004,8,5,55.52102611230781,1.0,Y
IDCJAC0011,66062,2004,8,6,64.42966607890922,1.0,Y
IDCJAC0011,66062,2004,8,7,58.70764751819572,1.0,Y
IDCJAC0011,66062,2004,8,8,57.604151650872424,1.0,Y
IDCJAC0011,66062,2004,8,9,60.02246861015853,1.0,Y
IDCJAC0011,66062,2004,8,10,62.095317550286694,1.0,Y
IDCJAC0011,66062,2004,8,11,56.895981801061424,1.0,Y
IDCJAC0011,66062,2004,8,12,63.901462764121824,1.0,Y
IDCJAC0011,66062,2004,8,13,57.77939936256866,1.0,Y
IDCJAC0011,66062,2004,8,14,64.17243508943392,1.0,Y
IDCJAC0011,66062,2004,8,15,60.3396552795291,1.0,Y
IDCJAC0011,66062,2004,8,16,62.11545268012306,1.0,Y
IDCJAC0011,66062,2004,8,17,54.37330573446617,1.0,Y
IDCJAC0011,66062,2004,8,18,52.172299833981086,1.0,Y
IDCJAC0011,66062,2004,8,19,62.655173426561475,1.0,Y
IDCJAC0011,66062,2004,8,20,70.17423680733158,1.0,Y
IDCJAC0011,66062,2004,8,21,56.537080647709615,1.0,Y
IDCJAC0011,66062,2004,8,22,69.23692449255859,1.0,Y
IDCJAC0011,66062,2004,8,23,62.52126767021956,1.0,Y
IDCJAC0011,66062,2004,8,24,57.86188227526717,1.0,Y
IDCJAC0011,66062,2004,8,25,58.57732852997532,1.0,Y
IDCJAC0011,66062,2004,8,26,62.520607711740396,1.0,Y
IDCJAC0011,66062,2004,8,27,67.80874686090054,1.0,Y
IDCJAC0011,66062,2004,8,28,62.71980450547435,1.0,Y
IDCJAC0011,66062,2004,8,29,60.09905966419254,1.0,Y
IDCJAC0011,66062,2004,8,30,62.14078184411986,1.0,Y
IDCJAC0011,66062,2004,8,31,55.13351359517217,1.0,Y
IDCJAC0011,66062,2004,9,1,56.94850781096585,1.0,Y
IDCJAC0011,66062,2004,9,2,61.79912078640896,1.0,Y
IDCJAC0011,66062,2004,9,3,61.21031746198528,1.0,Y
IDCJAC0011,66062,2004,9,4,59.97860165789046,1.0,Y
IDCJAC0011,66062,2004,9,5,61.116310544497736,1.0,Y
IDCJAC0011,66062,2004,9,6,59.18018381271244,1.0,Y
IDCJAC0011,66062,2004,9,7,54.54336524255586,1.0,Y
IDCJAC0011,66062,2004,9,8,55.601571471660485,1.0,Y
IDCJAC0011,66062,2004,9,9,63.18427793850944,1.0,Y
IDCJAC0011,66062,2004,9,10,68.43485280631809,1.0,Y
IDCJAC0011,66062,2004,9,11,62.322519543790435,1.0,Y
IDCJAC0011,66062,2004,9,12,55.60738762838582,1.0,Y
IDCJAC0011,66062,2004,9,13,65.28219121227369,1.0,Y
IDCJAC0011,66062,2004,9,14,60.37228572259137,1.0,Y
IDCJAC0011,66062,2004,9,15,63.77300422546769,1.0,Y
IDCJAC0011,66062,2004,9,16,60.61779823195684,1.0,Y
IDCJAC0011,66062,2004,9,17,65.53070245490731,1.0,Y
IDCJAC0011,66062,2004,9,18,64.11744434365927,1.0,Y
IDCJAC0011,66062,2004,9,19,53.7618063425176,1.0,Y
IDCJAC0011,66062,2004,9,20,64.3474876259978,1.0,Y
IDCJAC0011,66062,2004,9,21,60.706929192011344,1.0,Y
IDCJAC0011,66062,2004,9,22,59.53898756681071,1.0,Y
IDCJAC0011,66062,2004,9,23,63.35299218044248,1.0,Y
IDCJAC0011,66062,2004,9,24,62.469298585240544,1.0,Y
IDCJAC0011,66062,2004,9,25,57.18450215049462,1.0,Y
IDCJAC0011,66062,2004,9,26,62.2723478482874,1.0,Y
IDCJAC0011,66062,2004,9,27,52.720596588595434,1.0,Y
IDCJAC0011,66062,2004,9,28,64.54302232119693,1.0,Y
IDCJAC0011,66062,2004,9,29,62.19422950456115,1.0,Y
IDCJAC0011,66062,2004,9,30,62.57405683150912,1.0,Y
IDCJAC0011,66062,2004,10,1,57.75159585187959,1.0,Y
IDCJAC0011,66062,2004,10,2,75.56420585251409,1.0,Y
IDCJAC0011,66062,2004,10,3,65.46186247019902,1.0,Y
IDCJAC0011,66062,2004,10,4,59.16275201174045,1.0,Y
IDCJAC0011,66062,2004,10,5,63.06688611597102,1.0,Y
IDCJAC0011,66062,2004,10,6,62.84208443061724,1.0,Y
IDCJAC0011,66062,2004,10,7,62.16609698434477,1.0,Y
IDCJAC0011,66062,2004,10,8,43.59390340750872,1.0,Y
IDCJAC0011,66062,2004,10,9,61.57116396059114,1.0,Y
IDCJAC0011,66062,2004,10,10,65.23770486387417,1.0,Y
IDCJAC0011,66062,2004,10,11,57.6693339964984,1.0,Y
IDCJAC0011,66062,2004,10,12,52.470668087138264,1.0,Y
IDCJAC0011,66062,2004,10,13,57.48367974600594,1.0,Y
IDCJAC0011,66062,2004,10,14,60.68697654397196,1.0,Y
IDCJAC0011,66062,2004,10,15,68.90789425532375,1.0,Y
IDCJAC0011,66062,2004,10,16,61.16045696280329,1.0,Y
IDCJAC0011,66062,2004,10,17,57.27351413025357,1.0,Y
IDCJAC0011,66062,2004,10,18,65.4606781211143,1.0,Y
IDCJAC0011,66062,2004,10,19,58.624905972222166,1.0,Y
IDCJAC0011,66062,2004,10,20,53.2839746528417,1.0,Y
IDCJAC0011,66062,2004,10,21,56.27772558367043,1.0,Y
IDCJAC0011,66062,2004,10,22,63.26087451635801,1.0,Y
IDCJAC0011,66062,2004,10,23,55.944131184617625,1.0,Y
IDCJAC0011,66062,2004,10,24,65.09904145736976,1.0,Y
IDCJAC0011,66062,2004,10,25,69.38027878057456,1.0,Y
IDCJAC0011,66062,2004,10,26,67.14902041984259,1.0,Y
IDCJAC0011,66062,2004,10,27,57.677236937376,1.0,Y
IDCJAC0011,66062,2004,10,28,54.03765653227677,1.0,Y
IDCJAC0011,66062,2004,10,29,49.133872914890105,1.0,Y
IDCJAC0011,66062,2004,10,30,58.050790062347296,1.0,Y
IDCJAC0011,66062,2004,10,31,49.72213363325723,1.0,Y
IDCJAC0011,66062,2004,11,1,61.95299438539015,1.0,Y
IDCJAC0011,66062,2004,11,2,67.87156338376795,1.0,Y
IDCJAC0011,66062,2004,11,3,61.830410874007654,1.0,Y
IDCJAC0011,66062,2004,11,4,57.53935460631714,1.0,Y
IDCJAC0011,66062,2004,11,5,66.47803318055182,1.0,Y
IDCJAC0011,66062,2004,11,6,57.22293475902716,1.0,Y
IDCJAC0011,66062,2004,11,7,58.32137494528811,1.0,Y
IDCJAC0011,66062,2004,11,8,59.3145596796676,1.0,Y
IDCJAC0011,66062,2004,11,9,55.77324842310887,1.0,Y
IDCJAC0011,66062,2004,11,10,59.83445393547194,1.0,Y
IDCJAC0011,66062,2004,11,11,65.48608645491656,1.0,Y
IDCJAC0011,66062,2004,11,12,60.233493803624405,1.0,Y
IDCJAC0011,66062,2004,11,13,53.26037179910738,1.0,Y
IDCJAC0011,66062,2004,11,14,60.7704888638006,1.0,Y
IDCJAC0011,66062,2004,11,15,62.31901786866221,1.0,Y
IDCJAC0011,66062,2004,11,16,58.281965748654784,1.0,Y
IDCJAC0011,66062,2004,11,17,59.362436382062754,1.0,Y
IDCJAC0011,66062,2004,11,18,65.99951446821426,1.0,Y
IDCJAC0011,66062,2004,11,19,58.558074785154254,1.0,Y
IDCJAC0011,66062,2004,11,20,61.73967435987873,1.0,Y
IDCJAC0011,66062,2004,11,21,61.240885652897575,1.0,Y
IDCJAC0011,66062,2004,11,22,52.15825179548819,1.0,Y
IDCJAC0011,66062,2004,11,23,54.29212607904342,1.0,Y
IDCJAC0011,66062,2004,11,24,59.42280079682133,1.0,Y
IDCJAC0011,66062,2004,11,25,63.3122434146859,1.0,Y
IDCJAC0011,66062,2004,11,26,68.58308257689848,1.0,Y
IDCJAC0011,66062,2004,11,27,52.159761466901486,1.0,Y
IDCJAC0011,66062,2004,11,28,52.724411217949985,1.0,Y
IDCJAC0011,66062,2004,11,29,59.607191277294554,1.0,Y
IDCJAC0011,66062,2004,11,30,62.971535781427626,1.0,Y
IDCJAC0011,66062,2004,12,1,55.36778158056438,1.0,Y
IDCJAC0011,66062,2004,12,2,61.804960362081005,1.0,Y
IDCJAC0011,66062,2004,12,3,64.34761366829682,1.0,Y
IDCJAC0011,66062,2004,12,4,64.07356834218514,1.0,Y
IDCJAC0011,66062,2004,12,5,71.19305772409996,1.0,Y
IDCJAC0011,66062,2004,12,6,56.96375235342844,1.0,Y
IDCJAC0011,66062,2004,12,7,48.1920709036062,1.0,Y
IDCJAC0011,66062,2004,12,8,56.511203457814766,1.0,Y
IDCJAC0011,66062,2004,12,9,65.04830725004342,1.0,Y
IDCJAC0011,66062,2004,12,10,65.68081668004538,1.0,Y
IDCJAC0011,66062,2004,12,11,51.854525849762034,1.0,Y
IDCJAC0011,66062,2004,12,12,67.44299007768983,1.0,Y
IDCJAC0011,66062,2004,12,13,52.07564345019734,1.0,Y
IDCJAC0011,66062,2004,12,14,58.24960925158583,1.0,Y
IDCJAC0011,66062,2004,12,15,62.65070387741105,1.0,Y
IDCJAC0011,66062,2004,12,16,58.05462040017404,1.0,Y
IDCJAC0011,66062,2004,12,17,62.60270669843234,1.0,Y
IDCJAC0011,66062,2004,12,18,57.87963320481048,1.0,Y
IDCJAC0011,66062,2004,12,19,60.880551402713486,1.0,Y
IDCJAC0011,66062,2004,12,20,53.47589865399219,1.0,Y
IDCJAC0011,66062,2004,12,21,67.91852312095328,1.0,Y
IDCJAC0011,66062,2004,12,22,59.277394434908615,1.0,Y
IDCJAC0011,66062,2004,12,23,58.42422997819465,1.0,Y
IDCJAC0011,66062,2004,12,24,62.48139787752568,1.0,Y
IDCJAC0011,66062,2004,12,25,53.4273090150906,1.0,Y
IDCJAC0011,66062,2004,12,26,59.06971403481115,1.0,Y
IDCJAC0011,66062,2004,12,27,53.885889726247264,1.0,Y
IDCJAC0011,66062,2004,12,28,56.178151371153696,1.0,Y
IDCJAC0011,66062,2004,12,29,59.668032349593425,1.0,Y
IDCJAC0011,66062,2004,12,30,62.44085396697914,1.0,Y
IDCJAC0011,66062,2004,12,31,57.43136646828471,1.0,Y
IDCJAC0011,66062,2005,1,1,58.50471257872194,1.0,Y
IDCJAC0011,66062,2005,1,2,63.66549634132677,1.0,Y
IDCJAC0011,66062,2005,1,3,58.61431767641041,1.0,Y
IDCJAC0011,66062,2005,1,4,56.32512598941805,1.0,Y
IDCJAC0011,66062,2005,1,5,62.13795648521577,1.0,Y
IDCJAC0011,66062,2005,1,6,60.11237798865967,1.0,Y
IDCJAC0011,66062,2005,1,7,59.47908941400311,1.0,Y
IDCJAC0011,66062,2005,1,8,65.78527843967154,1.0,Y
IDCJAC0011,66062,2005,1,9,57.803158783075276,1.0,Y
IDCJAC0011,66062,2005,1,10,63.37150863642376,1.0,Y
IDCJAC0011,66062,2005,1,11,48.868271028982214,1.0,Y
IDCJAC0011,66062,2005,1,12,58.497854992800164,1.0,Y
IDCJAC0011,66062,2005,1,13,60.277630300310484,1.0,Y
IDCJAC0011,66062,2005,1,14,59.235109963784744,1.0,Y
IDCJAC0011,66062,2005,1,15,56.34094662608205,1.0,Y
IDCJAC0011,66062,2005,1,16,52.35720546917846,1.0,Y
IDCJAC0011,66062,2005,1,17,57.001786416196815,1.0,Y
IDCJAC0011,66062,2005,1,18,57.412989593671114,1.0,Y
IDCJAC0011,66062,2005,1,19,60.98184563313587,1.0,Y
IDCJAC0011,66062,2005,1,20,65.00335723373527,1.0,Y
IDCJAC0011,66062,2005,1,21,54.53248247296396,1.0,Y
IDCJAC0011,66062,2005,1,22,61.57940793025063,1.0,Y
IDCJAC0011,66062,2005,1,23,57.04629795907083,1.0,Y
IDCJAC0011,66062,2005,1,24,63.40809089780685,1.0,Y
IDCJAC0011,66062,2005,1,25,64.97239628991326,1.0,Y
IDCJAC0011,66062,2005,1,26,63.33060946904266,1.0,Y
IDCJAC0011,66062,2005,1,27,62.63273707614765,1.0,Y
IDCJAC0011,66062,2005,1,28,48.89971962516066,1.0,Y
IDCJAC0011,66062,2005,1,29,57.498833780901286,1.0,Y
IDCJAC0011,66062,2005,1,30,64.47722879556812,1.0,Y
IDCJAC0011,66062,2005,1,31,69.02620661826064,1.0,Y
IDCJAC0011,66062,2005,2,1,64.38998162957112,1.0,Y
IDCJAC0011,66062,2005,2,2,62.91007193329155,1.0,Y
IDCJAC0011,66062,2005,2,3,60.4616550376444,1.0,Y
IDCJAC0011,66062,2005,2,4,57.753991877977796,1.0,Y
IDCJAC0011,66062,2005,2,5,67.57684874953176,1.0,Y
IDCJAC0011,66062,2005,2,6,62.62805838253312,1.0,Y
IDCJAC0011,66062,2005,2,7,58.99013996700063,1.0,Y
IDCJAC0011,66062,2005,2,8,61.49611605932623,1.0,Y
IDCJAC0011,66062,2005,2,9,61.33736666562787,1.0,Y
IDCJAC0011,66062,2005,2,10,62.090191554221896,1.0,Y
IDCJAC0011,66062,2005,2,11,63.770096304651936,1.0,Y
IDCJAC0011,66062,2005,2,12,53.970110935242715,1.0,Y
IDCJAC0011,66062,2005,2,13,54.03760601432991,1.0,Y
IDCJAC0011,66062,2005,2,14,65.98094905159037,1.0,Y
IDCJAC0011,66062,2005,2,15,56.28898582207118,1.0,Y
IDCJAC0011,66062,2005,2,16,58.89862742790407,1.0,Y
IDCJAC0011,66062,2005,2,17,62.03629708804863,1.0,Y
IDCJAC0011,66062,2005,2,18,60.11159247927775,1.0,Y
IDCJAC0011,66062,2005,2,19,60.72742669206165,1.0,Y
IDCJAC0011,66062,2005,2,20,57.07197685189598,1.0,Y
IDCJAC0011,66062,2005,2,21,68.39953827213674,1.0,Y
IDCJAC0011,66062,2005,2,22,63.51886710481548,1.0,Y
IDCJAC0011,66062,2005,2,23,60.21036633893628,1.0,Y
IDCJAC0011,66062,2005,2,24,72.2583855380596,1.0,Y
IDCJAC0011,66062,2005,2,25,56.89714974804719,1.0,Y
IDCJAC0011,66062,2005,2,26,62.537364112376785,1.0,Y
IDCJAC0011,66062,2005,2,27,60.954547390934835,1.0,Y
IDCJAC0011,66062,2005,2,28,61.90190005893548,1.0,Y
IDCJAC0011,66062,2005,3,1,61.4944037426863,1.0,Y
IDCJAC0011,66062,2005,3,2,73.83274469442935,1.0,Y
IDCJAC0011,66062,2005,3,3,61.94304373153744,1.0,Y
IDCJAC0011,66062,2005,3,4,62.32680079492018,1.0,Y
IDCJAC0011,66062,2005,3,5,55.695909889053816,1.0,Y
IDCJAC0011,66062,2005,3,6,57.8944930936548,1.0,Y
IDCJAC0011,66062,2005,3,7,62.49744696822498,1.0,Y
IDCJAC0011,66062,2005,3,8,58.55339365899169,1.0,Y
IDCJAC0011,66062,2005,3,9,63.30591670835887,1.0,Y
IDCJAC0011,66062,2005,3,10,59.114335193953764,1.0,Y
IDCJAC0011,66062,2005,3,11,56.76095306354075,1.0,Y
IDCJAC0011,66062,2005,3,12,51.6429589007967,1.0,Y
IDCJAC0011,66062,2005,3,13,66.5226788144751,1.0,Y
IDCJAC0011,66062,2005,3,14,58.4451114848774,1.0,Y
IDCJAC0011,66062,2005,3,15,58.8874371773582,1.0,Y
IDCJAC0011,66062,2005,3,16,64.29792258450416,1.0,Y
IDCJAC0011,66062,2005,3,17,57.021960882266846,1.0,Y
IDCJAC0011,66062,2005,3,18,68.27733937175279,1.0,Y
IDCJAC0011,66062,2005,3,19,62.17557342997575,1.0,Y
IDCJAC0011,66062,2005,3,20,66.01248166401908,1.0,Y
IDCJAC0011,66062,2005,3,21,64.61866651506712,1.0,Y
IDCJAC0011,66062,2005,3,22,63.95148856526011,1.0,Y
IDCJAC0011,66062,2005,3,23,57.63739801170223,1.0,Y
IDCJAC0011,66062,2005,3,24,54.69847427535474,1.0,Y
IDCJAC0011,66062,2005,3,25,64.86254613715853,1.0,Y
IDCJAC0011,66062,2005,3,26,52.264109581136246,1.0,Y
IDCJAC0011,66062,2005,3,27,53.58042371120931,1.0,Y
IDCJAC0011,66062,2005,3,28,58.77738788543417,1.0,Y
IDCJAC0011,66062,2005,3,29,58.653446819535894,1.0,Y
IDCJAC0011,66062,2005,3,30,53.85013249406571,1.0,Y
IDCJAC0011,66062,2005,3,31,59.07601800806238,1.0,Y
IDCJAC0011,66062,2005,4,1,59.455369757587235,1.0,Y
IDCJAC0011,66062,2005,4,2,58.13782422848797,1.0,Y
IDCJAC0011,66062,2005,4,3,60.88939801010093,1.0,Y
IDCJAC0011,66062,2005,4,4,48.322162440920714,1.0,Y
IDCJAC0011,66062,2005,4,5,64.4091247272929,1.0,Y
IDCJAC0011,66062,2005,4,6,68.86641419574832,1.0,Y
IDCJAC0011,66062,2005,4,7,59.09286859404257,1.0,Y
IDCJAC0011,66062,2005,4,8,60.39251318044578,1.0,Y
IDCJAC0011,66062,2005,4,9,58.479150372692274,1.0,Y
IDCJAC0011,66062,2005,4,10,62.549514157832874,1.0,Y
IDCJAC0011,66062,2005,4,11,64.18461449376107,1.0,Y
IDCJAC0011,66062,2005,4,12,54.31333293923908,1.0,Y
IDCJAC0011,66062,2005,4,13,57.60928305633787,1.0,Y
IDCJAC0011,66062,2005,4,14,55.56669790467114,1.0,Y
IDCJAC0011,66062,2005,4,15,66.90754540344791,1.0,Y
IDCJAC0011,66062,2005,4,16,59.975356078970336,1.0,Y
IDCJAC0011,66062,2005,4,17,58.487504917445065,1.0,Y
IDCJAC0011,66062,2005,4,18,63.25128091647492,1.0,Y
IDCJAC0011,66062,2005,4,19,58.11025652802669,1.0,Y
IDCJAC0011,66062,2005,4,20,56.79430024946718,1.0,Y
IDCJAC0011,66062,2005,4,21,52.117824030505396,1.0,Y
IDCJAC0011,66062,2005,4,22,66.36257247298381,1.0,Y
IDCJAC0011,66062,2005,4,23,62.004226369466664,1.0,Y
IDCJAC0011,66062,2005,4,24,57.684377086208535,1.0,Y
IDCJAC0011,66062,2005,4,25,71.4216385192666,1.0,Y
IDCJAC0011,66062,2005,4,26,62.925952574618535,1.0,Y
IDCJAC0011,66062,2005,4,27,56.3622777987257,1.0,Y
IDCJAC0011,66062,2005,4,28,69.56079160484974,1.0,Y
IDCJAC0011,66062,2005,4,29,59.20678359005045,1.0,Y
IDCJAC0011,66062,2005,4,30,58.21979387617333,1.0,Y
IDCJAC0011,66062,2005,5,1,59.788520850435134,1.0,Y
IDCJAC0011,66062,2005,5,2,62.162136834748736,1.0,Y
IDCJAC0011,66062,2005,5,3,58.01186685191687,1.0,Y
IDCJAC0011,66062,2005,5,4,69.03885199217991,1.0,Y
IDCJAC0011,66062,2005,5,5,58.772281633059265,1.0,Y
IDCJAC0011,66062,2005,5,6,58.085814682569385,1.0,Y
IDCJAC0011,66062,2005,5,7,54.50907676331703,1.0,Y
IDCJAC0011,66062,2005,5,8,60.59516411616424,1.0,Y
IDCJAC0011,66062,2005,5,9,50.031338715529465,1.0,Y
IDCJAC0011,66062,2005,5,10,54.896272983094974,1.0,Y
IDCJAC0011,66062,2005,5,11,61.764293077653605,1.0,Y
IDCJAC0011,66062,2005,5,12,60.77913539598807,1.0,Y
IDCJAC0011,66062,2005,5,13,61.39792732508821,1.0,Y
IDCJAC0011,66062,2005,5,14,59.55571114022539,1.0,Y
IDCJAC0011,66062,2005,5,15,56.440468393567514,1.0,Y
IDCJAC0011,66062,2005,5,16,44.52914875130059,1.0,Y
IDCJAC0011,66062,2005,5,17,60.2341991179717,1.0,Y
IDCJAC0011,66062,2005,5,18,50.65334395314438,1.0,Y
IDCJAC0011,66062,2005,5,19,53.8894059828014,1.0,Y
IDCJAC0011,66062,2005,5,20,61.76068878026353,1.0,Y
IDCJAC0011,66062,2005,5,21,62.16468002214387,1.0,Y
IDCJAC0011,66062,2005,5,22,62.7813492083276,1.0,Y
IDCJAC0011,66062,2005,5,23,56.93396336216685,1.0,Y
IDCJAC0011,66062,2005,5,24,58.50103625527683,1.0,Y
IDCJAC0011,66062,2005,5,25,60.59218734640113,1.0,Y
IDCJAC0011,66062,2005,5,26,60.45461085813265,1.0,Y
IDCJAC0011,66062,2005,5,27,60.0275092867465,1.0,Y
IDCJAC0011,66062,2005,5,28,54.918661880525065,1.0,Y
IDCJAC0011,66062,2005,5,29,57.05094638823787,1.0,Y
IDCJAC0011,66062,2005,5,30,61.83263331687477,1.0,Y
IDCJAC0011,66062,2005,5,31,63.25695620535444,1.0,Y
IDCJAC0011,66062,2005,6,1,61.1693244952479,1.0,Y
IDCJAC0011,66062,2005,6,2,61.19390309884574,1.0,Y
IDCJAC0011,66062,2005,6,3,70.1936524379372,1.0,Y
IDCJAC0011,66062,2005,6,4,66.90545325955945,1.0,Y
IDCJAC0011,66062,2005,6,5,57.76399828196217,1.0,Y
IDCJAC0011,66062,2005,6,6,69.67157552488013,1.0,Y
IDCJAC0011,66062,2005,6,7,64.30886430439989,1.0,Y
IDCJAC0011,66062,2005,6,8,68.40359894601389,1.0,Y
IDCJAC0011,66062,2005,6,9,63.42458572183171,1.0,Y
IDCJAC0011,66062,2005,6,10,56.51506357168458,1.0,Y
IDCJAC0011,66062,2005,6,11,63.127459248295416,1.0,Y
IDCJAC0011,66062,2005,6,12,57.887546619599775,1.0,Y
IDCJAC0011,66062,2005,6,13,64.12584647929974,1.0,Y
IDCJAC0011,66062,2005,6,14,52.59912140036713,1.0,Y
IDCJAC0011,66062,2005,6,15,61.879783200023724,1.0,Y
IDCJAC0011,66062,2005,6,16,61.95772249501919,1.0,Y
IDCJAC0011,66062,2005,6,17,65.63524997395439,1.0,Y
IDCJAC0011,66062,2005,6,18,64.80899887703504,1.0,Y
IDCJAC0011,66062,2005,6,19,57.97178296318161,1.0,Y
IDCJAC0011,66062,2005,6,20,57.28199141228892,1.0,Y
IDCJAC0011,66062,2005,6,21,56.77646940047069,1.0,Y
IDCJAC0011,66062,2005,6,22,58.715028825470476,1.0,Y
IDCJAC0011,66062,2005,6,23,58.96698320853979,1.0,Y
IDCJAC0011,66062,2005,6,24,64.8414434286409,1.0,Y
IDCJAC0011,66062,2005,6,25,50.430046332460684,1.0,Y
IDCJAC0011,66062,2005,6,26,52.61897632074355,1.0,Y
IDCJAC0011,66062,2005,6,27,52.95922763959979,1.0,Y
IDCJAC0011,66062,2005,6,28,59.384858341399365,1.0,Y
IDCJAC0011,66062,2005,6,29,62.93046229005296,1.0,Y
IDCJAC0011,66062,2005,6,30,61.77252918469747,1.0,Y
IDCJAC0011,66062,2005,7,1,55.170803773422534,1.0,Y
IDCJAC0011,66062,2005,7,2,64.71530478489817,1.0,Y
IDCJAC0011,66062,2005,7,3,65.64519400970738,1.0,Y
IDCJAC0011,66062,2005,7,4,63.7892265744586,1.0,Y
IDCJAC0011,66062,2005,7,5,57.67022826063136,1.0,Y
IDCJAC0011,66062,2005,7,6,59.94925394110828,1.0,Y
IDCJAC0011,66062,2005,7,7,65.04872572486546,1.0,Y
IDCJAC0011,66062,2005,7,8,59.80588687180588,1.0,Y
IDCJAC0011,66062,2005,7,9,60.70070982216322,1.0,Y
IDCJAC0011,66062,2005,7,10,61.93126925767984,1.0,Y
IDCJAC0011,66062,2005,7,11,59.082152964253225,1.0,Y
IDCJAC0011,66062,2005,7,12,57.5597221950126,1.0,Y
IDCJAC0011,66062,2005,7,13,62.10717012773546,1.0,Y
IDCJAC0011,66062,2005,7,14,63.48028981150307,1.0,Y
IDCJAC0011,66062,2005,7,15,53.7588405831534,1.0,Y
IDCJAC0011,66062,2005,7,16,59.837913492124265,1.0,Y
IDCJAC0011,66062,2005,7,17,55.47436885772141,1.0,Y
IDCJAC0011,66062,2005,7,18,59.820822463667575,1.0,Y
IDCJAC0011,66062,2005,7,19,66.56631804053546,1.0,Y
IDCJAC0011,66062,2005,7,20,62.70933877820384,1.0,Y
IDCJAC0011,66062,2005,7,21,59.155434052240786,1.0,Y
IDCJAC0011,66062,2005,7,22,70.35324951645427,1.0,Y
IDCJAC0011,66062,2005,7,23,51.58213121922812,1.0,Y
IDCJAC0011,66062,2005,7,24,57.2596644508861,1.0,Y
IDCJAC0011,66062,2005,7,25,60.77880548168803,1.0,Y
IDCJAC0011,66062,2005,7,26,55.03356762449766,1.0,Y
IDCJAC0011,66062,2005,7,27,52.83171910965928,1.0,Y
IDCJAC0011,66062,2005,7,28,65.08596411537299,1.0,Y
IDCJAC0011,66062,2005,7,29,68.00211763310573,1.0,Y
IDCJAC0011,66062,2005,7,30,56.917757020088494,1.0,Y
IDCJAC0011,66062,2005,7,31,71.38659373687041,1.0,Y
IDCJAC0011,66062,2005,8,1,48.0081996457674,1.0,Y
IDCJAC0011,66062,2005,8,2,60.57746417820346,1.0,Y
IDCJAC0011,66062,2005,8,3,54.35587559963916,1.0,Y
IDCJAC0011,66062,2005,8,4,59.87813607317116,1.0,Y
IDCJAC0011,66062,2005,8,5,60.35107943257241,1.0,Y
IDCJAC0011,66062,2005,8,6,59.511007541067464,1.0,Y
IDCJAC0011,66062,2005,8,7,53.6433332203093,1.0,Y
IDCJAC0011,66062,2005,8,8,60.63554027224331,1.0,Y
IDCJAC0011,66062,2005,8,9,60.02427611429518,1.0,Y
IDCJAC0011,66062,2005,8,10,61.10279449339891,1.0,Y
IDCJAC0011,66062,2005,8,11,52.68415288342892,1.0,Y
IDCJAC0011,66062,2005,8,12,66.83002709648932,1.0,Y
IDCJAC0011,66062,2005,8,13,56.491370372700096,1.0,Y
IDCJAC0011,66062,2005,8,14,61.80466979028761,1.0,Y
IDCJAC0011,66062,2005,8,15,62.56622237852838,1.0,Y
IDCJAC0011,66062,2005,8,16,62.66631215107599,1.0,Y
IDCJAC0011,66062,2005,8,17,54.5167722019112,1.0,Y
IDCJAC0011,66062,2005,8,18,50.12219888280536,1.0,Y
IDCJAC0011,66062,2005,8,19,68.49448688395272,1.0,Y
IDCJAC0011,66062,2005,8,20,65.73123499847556,1.0,Y
IDCJAC0011,66062,2005,8,21,68.42707563928536,1.0,Y
IDCJAC0011,66062,2005,8,22,60.12835726470387,1.0,Y
IDCJAC0011,66062,2005,8,23,64.24727262271936,1.0,Y
IDCJAC0011,66062,2005,8,24,55.20594633676382,1.0,Y
IDCJAC0011,66062,2005,8,25,61.74394906018976,1.0,Y
IDCJAC0011,66062,2005,8,26,60.06530689501097,1.0,Y
IDCJAC0011,66062,2005,8,27,61.436351345776046,1.0,Y
IDCJAC0011,66062,2005,8,28,59.83209409161722,1.0,Y
IDCJAC0011,66062,2005,8,29,65.06540920602917,1.0,Y
IDCJAC0011,66062,2005,8,30,55.28660871561584,1.0,Y
IDCJAC0011,66062,2005,8,31,57.94983815761341,1.0,Y
